ID,date,NDVI,OSAVI,EVI,NWVI
262714,1/12/2018,0.439931676,0.303073825,0.265712879,0.115098375
262714,2/13/2018,0.454329288,0.324187507,0.306088342,0.094932885
262714,3/1/2018,0.525196406,0.384421897,0.386590668,0.028637438
262714,4/18/2018,0.60743361,0.452946859,0.477063145,-0.04500155
262714,5/4/2018,0.671486924,0.503024617,0.536894223,-0.113387878
262714,5/20/2018,0.711309139,0.530795584,0.563131294,-0.154504508
262714,6/5/2018,0.694538582,0.52263683,0.550435529,-0.177698772
262714,6/21/2018,0.626813333,0.467824429,0.474765919,-0.135634883
262714,7/7/2018,0.542378582,0.397436978,0.382396534,-0.058194055
262714,7/23/2018,0.462675868,0.340217509,0.32090612,0.005740527
262714,8/8/2018,0.38105131,0.28130922,0.260413476,0.08906738
262714,8/24/2018,0.344739744,0.253511681,0.234874399,0.147521859
262714,9/9/2018,0.34888423,0.258216203,0.243835526,0.167927965
262714,9/25/2018,0.391022948,0.275292564,0.253756609,0.150209215
262714,10/11/2018,0.44000901,0.301741298,0.277987141,0.127307481
262714,10/27/2018,0.482947614,0.324413392,0.296175048,0.102085237
262714,11/12/2018,0.501008083,0.333788607,0.303324626,0.096931171
262714,11/28/2018,0.492200921,0.329295443,0.298784671,0.093396528
262714,12/14/2018,0.445161305,0.300401543,0.271148525,0.130084688
262714,12/30/2018,0.408074185,0.279157993,0.250647371,0.167764165
262714,1/15/2019,0.374860527,0.265932223,0.244846627,0.198743156
262714,1/31/2019,0.344356559,0.241113439,0.217224278,0.212509082
262714,2/16/2019,0.327478186,0.231020096,0.210602341,0.216362351
262714,3/4/2019,0.331505791,0.237421716,0.220662518,0.200834572
262714,3/20/2019,0.320312155,0.232583747,0.216770513,0.196198702
262714,4/5/2019,0.341799655,0.250180652,0.23988962,0.183403891
262714,4/21/2019,0.40595803,0.301059378,0.295341573,0.131233099
262714,5/7/2019,0.453882032,0.337942573,0.34134244,0.067390789
262714,5/23/2019,0.513427682,0.382674422,0.394553079,0.000115964
262714,6/24/2019,0.567122434,0.422155993,0.438856663,-0.061744384
262714,7/26/2019,0.614697713,0.455083301,0.471926361,-0.113041585
262714,8/11/2019,0.665020864,0.495687127,0.519895811,-0.167210721
262714,8/27/2019,0.699533625,0.525547486,0.562211603,-0.205318017
262714,9/12/2019,0.747267093,0.562542879,0.607329959,-0.237584452
262714,9/28/2019,0.774587547,0.58048999,0.618282355,-0.253222605
262714,10/14/2019,0.751542099,0.556726952,0.584327854,-0.244599447
262714,10/30/2019,0.735943694,0.535414376,0.545025048,-0.223087227
262714,11/15/2019,0.711781535,0.505774998,0.49241243,-0.191175219
262714,12/1/2019,0.681985543,0.47377979,0.43978219,-0.150645624
263011,1/1/2011,0.548353179,0.377692953,0.349363464,0.043621118
263011,1/17/2011,0.495198797,0.336270251,0.305224683,0.068097603
263011,2/2/2011,0.444835652,0.300290914,0.269412103,0.096288441
263011,3/6/2011,0.356106503,0.238612949,0.207479451,0.156151799
263011,3/22/2011,0.318148188,0.216753132,0.191098147,0.180250103
263011,4/23/2011,0.36145821,0.253769032,0.238153588,0.138484669
263011,5/9/2011,0.390413726,0.281362072,0.274439042,0.108535567
263011,7/12/2011,0.434941944,0.317365208,0.312694961,0.071894534
263011,7/28/2011,0.514938957,0.379350421,0.378491966,0.022292334
263011,8/13/2011,0.5854556,0.43025101,0.444616957,-0.070861991
263011,8/29/2011,0.657358875,0.485554309,0.514701362,-0.150663963
263011,9/14/2011,0.68863212,0.507696397,0.544146323,-0.197784056
263011,9/30/2011,0.722497085,0.534884992,0.573155546,-0.225905105
263011,10/16/2011,0.725819461,0.527700142,0.555459558,-0.232905566
263011,11/1/2011,0.637885345,0.462449127,0.471746574,-0.141008787
263011,11/17/2011,0.52749904,0.36031191,0.34133564,-0.04208345
263011,1/20/2012,0.423944807,0.272223368,0.234866374,0.057554135
263011,2/5/2012,0.282940176,0.169572531,0.133445147,0.165680115
263011,2/21/2012,0.259272265,0.156772376,0.128773489,0.185375618
263011,3/8/2012,0.286610214,0.186666889,0.16878971,0.162465469
263011,3/24/2012,0.339810478,0.240204145,0.232408807,0.123807529
263011,5/11/2012,0.390352111,0.282749761,0.276160814,0.08016181
263011,6/12/2012,0.403628316,0.306472181,0.302898659,0.07225275
263011,6/28/2012,0.418497356,0.309061725,0.301071256,0.052340092
263011,7/14/2012,0.392710931,0.286707577,0.271512486,0.081625596
263011,7/30/2012,0.336452331,0.24162926,0.21854735,0.141940382
263011,8/31/2012,0.379334739,0.269707036,0.248559729,0.128786846
263011,9/16/2012,0.442481904,0.315575275,0.298464471,0.091260838
263011,10/2/2012,0.544975886,0.389385558,0.381754688,0.010090303
263011,10/18/2012,0.62933242,0.451464562,0.451615531,-0.068019565
263011,11/3/2012,0.668603295,0.48235725,0.488138835,-0.118768985
263011,12/5/2012,0.644935074,0.466152842,0.468892764,-0.104994074
263011,12/21/2012,0.597003904,0.428665447,0.422680298,-0.066993456
263011,1/6/2013,0.51697276,0.36956583,0.354367313,0.002678804
263011,2/7/2013,0.408244393,0.290773524,0.268435836,0.096696914
263011,2/23/2013,0.341579455,0.245897948,0.226415076,0.157436108
263011,3/27/2013,0.334092116,0.24205059,0.227021656,0.173686747
263011,4/12/2013,0.398264787,0.294279024,0.293447436,0.125311825
263011,5/14/2013,0.479949586,0.359538185,0.368344436,0.057396892
263011,5/22/2013,0.508688591,0.385001708,0.400234664,0.026907794
263011,6/7/2013,0.598732646,0.455858031,0.473116727,-0.045683556
263011,6/23/2013,0.615150215,0.454630243,0.460769244,-0.096102864
263011,7/1/2013,0.574241859,0.413699766,0.403591215,-0.089218257
263011,7/9/2013,0.509945949,0.358771151,0.33997194,-0.057372018
263011,7/17/2013,0.454238357,0.311808623,0.278846081,-0.00864149
263011,7/25/2013,0.447979827,0.317676256,0.292876632,0.007188214
263011,8/2/2013,0.447098158,0.307315853,0.273297327,0.019478485
263011,8/10/2013,0.448703603,0.305443744,0.273076354,0.037597265
263011,8/18/2013,0.499921942,0.346492458,0.315909487,0.024164839
263011,8/26/2013,0.524496509,0.354560938,0.322410719,-0.003764196
263011,9/3/2013,0.564485341,0.388448775,0.361607393,-0.03563278
263011,9/27/2013,0.589565689,0.410683489,0.391746153,-0.066191268
263011,10/5/2013,0.605789814,0.43404132,0.426273493,-0.077190178
263011,10/13/2013,0.640178111,0.474867107,0.483926126,-0.105467576
263011,10/21/2013,0.653575596,0.474791543,0.476094459,-0.115678118
263011,11/6/2013,0.631385844,0.458472122,0.457595984,-0.097686098
263011,11/14/2013,0.581953664,0.422100597,0.413159727,-0.050654149
263011,11/30/2013,0.489017039,0.354610909,0.338019493,0.022983064
263011,12/16/2013,0.412622056,0.300923797,0.278137777,0.085223841
263011,1/1/2014,0.365043649,0.263253334,0.236022651,0.128736413
263011,1/17/2014,0.333648382,0.24225509,0.218744861,0.175192101
263011,2/18/2014,0.352736226,0.255111667,0.232964818,0.165238498
263011,3/6/2014,0.41394322,0.29215858,0.265584761,0.120262923
263011,3/22/2014,0.497956973,0.349327934,0.321562656,0.046464864
263011,5/9/2014,0.543938216,0.381722358,0.35298513,-0.002184804
263011,5/25/2014,0.54051462,0.37883782,0.34952191,-0.010484039
263011,6/10/2014,0.523264029,0.370522111,0.34430322,-0.009248993
263011,7/28/2014,0.452167406,0.325665438,0.305052698,0.042042598
263011,8/5/2014,0.387011802,0.283301372,0.265219188,0.107795082
263011,8/13/2014,0.358342154,0.265550552,0.250379646,0.133357208
263011,8/21/2014,0.419401954,0.308142086,0.294749869,0.086040918
263011,8/29/2014,0.480354527,0.352488493,0.340071969,0.042290247
263011,9/14/2014,0.539248838,0.393742461,0.37940068,-0.006639507
263011,9/30/2014,0.612425711,0.445934622,0.433353827,-0.062587585
263011,10/16/2014,0.673815627,0.483474942,0.462934373,-0.131708667
263011,11/1/2014,0.637055169,0.452636032,0.425084619,-0.116490994
263011,11/17/2014,0.583759349,0.40507044,0.366077152,-0.062398219
263011,12/3/2014,0.54238982,0.375451688,0.336591823,-0.016696378
263011,1/4/2015,0.514731912,0.357462952,0.322140446,0.026835213
263011,2/5/2015,0.442428483,0.308811859,0.274849595,0.104129946
263011,3/9/2015,0.393645784,0.280820532,0.252955632,0.150967461
263011,3/25/2015,0.357044928,0.265325776,0.250240713,0.162765911
263011,4/10/2015,0.329637746,0.241646354,0.220385127,0.157691423
263011,4/26/2015,0.319288154,0.234903696,0.213572493,0.138860507
263011,5/12/2015,0.332410049,0.240531692,0.21409927,0.122069308
263011,5/28/2015,0.383465037,0.279861024,0.25637663,0.084437945
263011,6/29/2015,0.414047343,0.302147229,0.277688966,0.08456446
263011,7/15/2015,0.430173165,0.317179999,0.311063324,0.072843234
263011,8/16/2015,0.445520593,0.334478065,0.320256092,0.071785092
263011,9/1/2015,0.412995516,0.312016644,0.290034628,0.096595393
263011,11/4/2015,0.374439421,0.276874266,0.240948496,0.137043089
263011,11/20/2015,0.362664114,0.26284998,0.219523566,0.147500961
263011,12/6/2015,0.350969956,0.247026037,0.194792788,0.164042756
263011,12/22/2015,0.344211094,0.237951534,0.185390726,0.181375665
263011,1/7/2016,0.30274201,0.205018383,0.156315258,0.216219999
263011,1/23/2016,0.304975607,0.2092748,0.173486945,0.210506259
263011,2/8/2016,0.317840947,0.227985637,0.205505611,0.17486443
263011,2/16/2016,0.333039344,0.243237014,0.235797747,0.146744632
263011,2/24/2016,0.342167509,0.254552569,0.25780396,0.129226013
263011,3/3/2016,0.305650625,0.226296142,0.224165729,0.161912412
263011,3/11/2016,0.334951799,0.248525651,0.249483115,0.146405557
263011,3/27/2016,0.414705704,0.305224143,0.306647131,0.067590894
263011,4/12/2016,0.506928179,0.372792949,0.373936253,-0.031207075
263011,5/14/2016,0.63028719,0.463937826,0.461283235,-0.142940882
263011,5/30/2016,0.703077277,0.523645264,0.540174783,-0.239762649
263011,6/15/2016,0.738291888,0.550707438,0.565391823,-0.275437844
263011,7/1/2016,0.666290938,0.498910162,0.502986926,-0.214256011
263011,7/17/2016,0.540318919,0.399195041,0.379199437,-0.080522557
263011,8/2/2016,0.491190533,0.362414641,0.337394119,0.006531541
263011,8/18/2016,0.483649237,0.359137507,0.346605332,0.01487146
263011,9/3/2016,0.533343419,0.3879178,0.377925805,-0.038516902
263011,9/19/2016,0.581124865,0.411972505,0.392141293,-0.099508393
263011,10/21/2016,0.655076674,0.461908945,0.446894656,-0.180711381
263011,11/6/2016,0.695312535,0.493663905,0.480133658,-0.241191162
263011,11/22/2016,0.693591759,0.496641525,0.48397913,-0.246797146
263011,12/8/2016,0.688705181,0.495952248,0.478149152,-0.229841788
263011,12/24/2016,0.664617335,0.482260894,0.461776288,-0.167670321
263011,1/25/2017,0.636407961,0.467238035,0.455189294,-0.122513083
263011,2/10/2017,0.627024487,0.455112628,0.43568995,-0.095704456
263011,3/14/2017,0.609357916,0.435049776,0.401990163,-0.081195128
263011,4/15/2017,0.618330315,0.442288117,0.414780723,-0.090489087
263011,5/1/2017,0.633852378,0.455813845,0.419597373,-0.112403906
263011,6/2/2017,0.60785503,0.447073088,0.435585865,-0.125366034
263011,7/4/2017,0.598862202,0.44616479,0.447822081,-0.151897899
263011,7/20/2017,0.590612263,0.437445393,0.442083166,-0.157195009
263011,10/8/2017,0.602507211,0.439718203,0.441186731,-0.164693126
263011,10/24/2017,0.616565413,0.456666593,0.458124847,-0.154928084
263011,11/25/2017,0.6404469,0.44065836,0.41725763,-0.159240884
263011,12/11/2017,0.66927776,0.436067574,0.386241238,-0.135820449
263011,12/27/2017,0.658763061,0.418779035,0.351491287,-0.10905142
263011,1/12/2018,0.581564501,0.369389568,0.318444768,-0.053599298
263011,1/28/2018,0.502979159,0.322596959,0.277785329,0.009460656
263011,2/13/2018,0.43862745,0.290868477,0.257008304,0.072561159
263011,3/1/2018,0.440645616,0.314963692,0.287547808,0.087362213
263011,3/17/2018,0.432023031,0.338269992,0.340226232,0.073058833
263011,4/18/2018,0.456933691,0.342476716,0.346985428,0.026514947
263011,5/20/2018,0.530625561,0.391396964,0.396035754,-0.047216111
263011,6/5/2018,0.556730143,0.411551996,0.417541259,-0.101420731
263011,6/21/2018,0.54851911,0.400174753,0.394587629,-0.113007897
263011,7/7/2018,0.502525254,0.360645502,0.337981434,-0.071127056
263011,7/23/2018,0.512580251,0.362806427,0.3288985,-0.045894358
263011,8/8/2018,0.531917024,0.371778549,0.321309156,-0.025120627
263011,8/24/2018,0.546207462,0.38251523,0.345444836,-0.030360874
263011,9/25/2018,0.580249627,0.402048585,0.365986304,-0.035132498
263011,10/11/2018,0.607556052,0.41500607,0.377080808,-0.036219549
263011,10/27/2018,0.609091125,0.413015805,0.372904256,-0.020730848
263011,11/28/2018,0.591196131,0.393942556,0.347529419,0.00078731
263011,12/14/2018,0.546901579,0.362624767,0.313787802,0.040484528
263011,12/30/2018,0.527206255,0.347237223,0.298401855,0.070317625
263011,1/15/2019,0.462418635,0.301430123,0.251276122,0.123930199
263011,1/31/2019,0.411818294,0.275333973,0.235006807,0.15599475
263011,2/16/2019,0.373762549,0.255265102,0.22193876,0.176658176
263011,3/4/2019,0.32911801,0.231463642,0.20487017,0.198445324
263011,3/20/2019,0.318640145,0.232608713,0.213666521,0.19307014
263011,4/5/2019,0.32917335,0.239555421,0.219317052,0.191585052
263011,4/21/2019,0.362371184,0.277620268,0.272751339,0.159429367
263011,5/7/2019,0.436400755,0.322240864,0.311060974,0.087891079
263011,5/23/2019,0.506055972,0.364907974,0.346442042,0.015136781
263011,6/24/2019,0.568504471,0.403783584,0.378790939,-0.053122639
263011,7/10/2019,0.605713164,0.423348707,0.389190554,-0.091098541
263011,8/11/2019,0.620145292,0.432123496,0.393277343,-0.109304596
263011,8/27/2019,0.648740957,0.454573688,0.420026135,-0.128958523
263011,9/12/2019,0.649348891,0.46223729,0.436636829,-0.121980437
263011,9/28/2019,0.639350784,0.469346751,0.461467917,-0.104615238
263011,10/14/2019,0.633274346,0.457177349,0.44254802,-0.099333658
263011,10/30/2019,0.623910061,0.442667744,0.420575371,-0.075098909
263011,11/15/2019,0.614536008,0.426225901,0.394052091,-0.049423863
263011,12/1/2019,0.5871882,0.395083189,0.349251779,-0.00183021
263012,1/1/2011,0.624187046,0.437445358,0.425297437,-0.00104772
263012,1/17/2011,0.557374539,0.387011159,0.370172365,0.027550162
263012,2/2/2011,0.490499009,0.340676449,0.322634196,0.067214937
263012,3/6/2011,0.392444615,0.273431211,0.254147739,0.137946733
263012,3/22/2011,0.342754825,0.242518968,0.225419423,0.167199834
263012,4/23/2011,0.367468513,0.268358292,0.264072438,0.134128689
263012,5/9/2011,0.407213794,0.302442314,0.306909409,0.090422866
263012,7/12/2011,0.478047661,0.355904407,0.364441475,0.030878387
263012,7/28/2011,0.568891968,0.425836724,0.442603245,-0.029848327
263012,8/13/2011,0.644602067,0.483993487,0.527527945,-0.146826496
263012,8/29/2011,0.717078006,0.539186538,0.598556025,-0.231759401
263012,9/14/2011,0.708978575,0.531434547,0.589791491,-0.235063888
263012,9/30/2011,0.738882085,0.554614135,0.607080105,-0.251804156
263012,10/16/2011,0.731052826,0.530953559,0.565131116,-0.246413265
263012,11/1/2011,0.649691773,0.46339767,0.468870083,-0.142458825
263012,11/17/2011,0.553497783,0.365930527,0.338625122,-0.053197553
263012,1/20/2012,0.413802799,0.250743101,0.204010329,0.076407865
263012,2/5/2012,0.36608584,0.218902907,0.188670665,0.100196709
263012,2/21/2012,0.385142288,0.242526566,0.226478291,0.074471277
263012,3/24/2012,0.419689612,0.28406688,0.284556285,0.046678798
263012,5/11/2012,0.505562612,0.366261997,0.378746314,-0.030383153
263012,6/12/2012,0.539416755,0.396321597,0.41025822,-0.082447233
263012,6/28/2012,0.538079704,0.408661226,0.419281951,-0.058019912
263012,7/14/2012,0.477261793,0.350495833,0.344431778,-0.001695612
263012,7/30/2012,0.391517883,0.281932272,0.258486997,0.098144898
263012,8/31/2012,0.435546952,0.314336618,0.304059173,0.079267608
263012,9/16/2012,0.500586388,0.361785646,0.361719317,0.039513557
263012,10/2/2012,0.584450665,0.420308661,0.42723785,-0.019990021
263012,10/18/2012,0.645788761,0.46324897,0.470425374,-0.078789093
263012,11/3/2012,0.668754933,0.480338475,0.486411939,-0.105795563
263012,12/5/2012,0.623398409,0.445969429,0.441524994,-0.058198842
263012,12/21/2012,0.548331553,0.386943468,0.365753099,0.026374857
263012,1/6/2013,0.475644904,0.334068784,0.303580028,0.09952727
263012,2/7/2013,0.40189932,0.283797263,0.254928709,0.161392875
263012,2/23/2013,0.349705697,0.251178381,0.231916466,0.204901712
263012,3/27/2013,0.369662321,0.268609166,0.25675598,0.184950088
263012,4/12/2013,0.434879157,0.323497821,0.329498138,0.119364942
263012,5/14/2013,0.54653891,0.414878024,0.441507889,0.008010891
263012,5/22/2013,0.619251162,0.474918429,0.519404515,-0.076108797
263012,6/7/2013,0.700023713,0.543689513,0.59892788,-0.1506874
263012,6/23/2013,0.713384533,0.54466252,0.593164512,-0.205257381
263012,7/1/2013,0.665306965,0.499364211,0.526644644,-0.187032983
263012,7/9/2013,0.599320953,0.442106179,0.457362473,-0.147073541
263012,7/17/2013,0.55021342,0.398080517,0.39087247,-0.099679324
263012,7/25/2013,0.539908699,0.390322866,0.38299787,-0.082407139
263012,8/2/2013,0.538535971,0.392857455,0.383797496,-0.064956856
263012,8/10/2013,0.537701001,0.398063657,0.401020222,-0.042076988
263012,8/18/2013,0.58014025,0.440081528,0.452824228,-0.049032507
263012,8/26/2013,0.619881574,0.463047318,0.483945955,-0.0959606
263012,9/3/2013,0.667600145,0.498182991,0.521123704,-0.142012259
263012,9/27/2013,0.679046691,0.50580564,0.530514771,-0.161342454
263012,10/5/2013,0.687740808,0.511913524,0.534624472,-0.166903574
263012,10/13/2013,0.710591973,0.528569295,0.556837665,-0.185130147
263012,10/21/2013,0.714836929,0.527491428,0.544991849,-0.179401705
263012,11/6/2013,0.69113011,0.506517747,0.515415584,-0.149712352
263012,11/14/2013,0.648588285,0.47204513,0.466723379,-0.097425256
263012,11/30/2013,0.57800067,0.41719346,0.40346538,-0.031502985
263012,12/16/2013,0.517058775,0.370457215,0.344547392,0.027726058
263012,1/1/2014,0.460408712,0.32723356,0.29497648,0.090274249
263012,1/17/2014,0.415574717,0.301208138,0.273728,0.146710295
263012,2/18/2014,0.437196182,0.304804037,0.272621164,0.143042191
263012,3/6/2014,0.50317284,0.345703512,0.315811595,0.093924484
263012,3/22/2014,0.592923684,0.410409976,0.389905854,0.009530115
263012,5/9/2014,0.63648152,0.445463181,0.431382989,-0.045515897
263012,5/25/2014,0.625245773,0.441597606,0.431738324,-0.055172651
263012,6/10/2014,0.571080909,0.411921463,0.407609238,-0.025618784
263012,7/28/2014,0.530233113,0.388208789,0.383998356,-0.000266901
263012,8/5/2014,0.489962052,0.370939088,0.372414767,0.037900176
263012,8/13/2014,0.500719438,0.368645129,0.360820473,0.034522033
263012,8/29/2014,0.525431831,0.385122328,0.377008509,0.028233277
263012,9/14/2014,0.597359267,0.437804438,0.433434654,-0.028807688
263012,9/30/2014,0.660802158,0.490256995,0.494715278,-0.086796227
263012,10/16/2014,0.712949286,0.516165081,0.51116631,-0.149199333
263012,11/1/2014,0.696784795,0.495675275,0.478264749,-0.14727447
263012,11/17/2014,0.662904361,0.458199453,0.427794352,-0.10575127
263012,12/3/2014,0.630649892,0.436043448,0.402572639,-0.080841329
263012,1/4/2015,0.604284976,0.415821132,0.375921781,-0.061419221
263012,2/5/2015,0.548745467,0.377095084,0.333831504,0.006091439
263012,2/21/2015,0.509820262,0.359003001,0.324300058,0.05233129
263012,3/9/2015,0.48637512,0.360172729,0.34534004,0.079530405
263012,3/25/2015,0.44461905,0.324900938,0.304782006,0.08039545
263012,4/10/2015,0.390645143,0.284489468,0.264267529,0.134447471
263012,4/26/2015,0.371736057,0.271244674,0.25704925,0.153704944
263012,5/12/2015,0.417251749,0.309924204,0.298421279,0.084422599
263012,5/28/2015,0.492560146,0.366196174,0.357586412,0.006247753
263012,6/29/2015,0.520114545,0.391112498,0.387542534,-0.015821435
263012,7/15/2015,0.566167106,0.423582118,0.419951196,-0.042085098
263012,8/16/2015,0.564869002,0.423942074,0.42006553,-0.025418265
263012,9/1/2015,0.521158428,0.384111859,0.370742504,0.019720682
263012,11/4/2015,0.502431448,0.363415724,0.345970741,0.078980691
263012,11/20/2015,0.503450555,0.360667744,0.342328279,0.090729962
263012,12/6/2015,0.501225598,0.356648668,0.334268759,0.094093464
263012,12/22/2015,0.481869583,0.345159225,0.325157057,0.112208898
263012,1/7/2016,0.419273101,0.303510959,0.279314769,0.180728759
263012,1/23/2016,0.388696149,0.276502653,0.255254062,0.176756547
263012,2/8/2016,0.356193352,0.253664145,0.237796514,0.185453843
263012,2/16/2016,0.334485603,0.238928077,0.227362847,0.189073961
263012,3/3/2016,0.312359576,0.22218578,0.209008435,0.205360598
263012,3/11/2016,0.33250153,0.240320369,0.232598653,0.195743583
263012,3/27/2016,0.390147744,0.284837623,0.276723946,0.134687568
263012,4/12/2016,0.47518394,0.350285532,0.34255242,0.051235441
263012,5/14/2016,0.573335684,0.428137221,0.425711595,-0.024138378
263012,5/30/2016,0.645865193,0.484688876,0.495087193,-0.124780198
263012,6/15/2016,0.683563196,0.513202392,0.524344171,-0.164454456
263012,7/1/2016,0.624964469,0.472584028,0.479879318,-0.131358568
263012,7/17/2016,0.524197142,0.395034169,0.389567773,-0.037829973
263012,8/2/2016,0.448001458,0.339089608,0.330331963,0.066340084
263012,8/18/2016,0.429337382,0.34033807,0.341382423,0.094239367
263012,9/3/2016,0.533677945,0.384495764,0.35506163,0.019367177
263012,9/19/2016,0.567591143,0.393379232,0.384153914,-0.072684395
263012,10/21/2016,0.622438194,0.420197169,0.422904833,-0.161703127
263012,11/6/2016,0.650626743,0.434186168,0.444349916,-0.202277841
263012,11/22/2016,0.618514616,0.410454573,0.419404452,-0.169524132
263012,12/8/2016,0.583867574,0.393062277,0.401513345,-0.105376538
263012,1/25/2017,0.566914246,0.405184547,0.426888639,-0.027282767
263012,3/14/2017,0.593623981,0.457146583,0.490862528,-0.004532941
263012,4/15/2017,0.639508335,0.476003459,0.474909686,-0.013142046
263012,5/1/2017,0.611424697,0.463853876,0.48046743,-0.030303985
263012,6/2/2017,0.594923128,0.450650867,0.464191823,-0.055584735
263012,7/4/2017,0.599932605,0.453063989,0.465360225,-0.09466042
263012,7/20/2017,0.611516875,0.452675517,0.453541985,-0.118730249
263012,10/8/2017,0.631352356,0.458142513,0.45031472,-0.132331813
263012,10/24/2017,0.644275658,0.463435372,0.45540954,-0.122263137
263012,11/25/2017,0.628914348,0.443849929,0.421974158,-0.090673545
263012,12/11/2017,0.603329162,0.421001325,0.388172211,-0.021506104
263012,12/27/2017,0.586626231,0.41367333,0.383167389,0.015340428
263012,1/12/2018,0.493985775,0.352642642,0.324444899,0.08278784
263012,1/28/2018,0.475485064,0.338511717,0.311805374,0.098747695
263012,2/13/2018,0.475833897,0.343540526,0.326017944,0.082385515
263012,3/1/2018,0.481837008,0.353905055,0.347219865,0.056855961
263012,4/18/2018,0.482521051,0.35847898,0.35727939,0.038605234
263012,5/20/2018,0.523265402,0.387376997,0.385022891,-0.014770286
263012,6/5/2018,0.567191803,0.422344007,0.422102899,-0.057311578
263012,6/21/2018,0.554117553,0.417240928,0.415231159,-0.076748629
263012,7/7/2018,0.517398401,0.390999407,0.384147325,-0.035763721
263012,7/23/2018,0.504362482,0.37074446,0.350937809,-0.009443676
263012,8/8/2018,0.478538314,0.349913283,0.328613262,0.030236358
263012,8/24/2018,0.479793184,0.348330098,0.328970752,0.048136483
263012,9/9/2018,0.518869379,0.376212005,0.362530249,0.034785575
263012,9/25/2018,0.581659925,0.42049083,0.41160989,0.000446287
263012,10/11/2018,0.591140078,0.427136593,0.418619156,0.002466361
263012,10/27/2018,0.562822361,0.405149587,0.391691924,0.024674265
263012,11/28/2018,0.529432435,0.378535838,0.360942061,0.076519275
263012,12/14/2018,0.457946571,0.327486276,0.30641861,0.114442285
263012,12/30/2018,0.387569448,0.275423009,0.25023961,0.175385896
263012,1/15/2019,0.344200637,0.244813882,0.22090785,0.208072092
263012,1/31/2019,0.318549326,0.231059594,0.213702229,0.21870364
263012,2/16/2019,0.313949521,0.228318463,0.211875083,0.216128029
263012,3/4/2019,0.308798701,0.226612756,0.211024588,0.212848073
263012,3/20/2019,0.33184877,0.244407612,0.228871678,0.205032015
263012,4/5/2019,0.35881905,0.264256908,0.248841573,0.190583515
263012,4/21/2019,0.39755205,0.302120381,0.301088207,0.129705264
263012,5/7/2019,0.481067427,0.364641469,0.366835423,0.030280135
263012,5/23/2019,0.550278131,0.415012167,0.416779114,-0.051223833
263012,6/24/2019,0.59306697,0.44582801,0.4453104,-0.105107136
263012,7/10/2019,0.605018325,0.450061121,0.439909082,-0.114424341
263012,8/11/2019,0.613330895,0.45486595,0.44230974,-0.111207843
263012,8/27/2019,0.657688703,0.487437106,0.486758304,-0.126929314
263012,9/12/2019,0.668593014,0.499055385,0.510596115,-0.138397943
263012,9/28/2019,0.657135945,0.49579515,0.518187305,-0.128295179
263012,10/14/2019,0.652126162,0.487700557,0.504438147,-0.125509924
263012,10/30/2019,0.622976752,0.459364438,0.465075639,-0.082179463
263012,11/15/2019,0.581208368,0.420262211,0.410427518,-0.020999002
263012,12/1/2019,0.526244867,0.37005739,0.340536046,0.059702092
263013,1/1/2011,0.528734688,0.3680391,0.341216681,0.049009846
263013,1/17/2011,0.487687957,0.337022689,0.309703668,0.059792811
263013,2/2/2011,0.453308316,0.31552091,0.293565112,0.074162264
263013,3/6/2011,0.361752036,0.251324246,0.226965483,0.149306426
263013,3/22/2011,0.346747661,0.24772622,0.236542135,0.144119223
263013,4/23/2011,0.407271481,0.302303791,0.317427634,0.061978926
263013,5/9/2011,0.496843073,0.37386036,0.409906202,-0.03672886
263013,7/12/2011,0.611760599,0.461672586,0.51438938,-0.152214859
263013,7/28/2011,0.686969118,0.516652153,0.565089918,-0.207784949
263013,8/13/2011,0.705440872,0.52607159,0.572559749,-0.262537389
263013,8/29/2011,0.718360885,0.532922017,0.573479215,-0.272092975
263013,9/14/2011,0.676758838,0.496998257,0.523964356,-0.221399389
263013,9/30/2011,0.693819665,0.508270785,0.531144612,-0.234216301
263013,10/16/2011,0.700119672,0.506627251,0.526335404,-0.231131628
263013,11/1/2011,0.672456685,0.484201906,0.492919509,-0.162483256
263013,11/17/2011,0.616269463,0.429429479,0.426527099,-0.123309516
263013,1/20/2012,0.513285232,0.344552117,0.32084303,-0.029511784
263013,2/5/2012,0.372109459,0.240430109,0.209498791,0.087885789
263013,2/21/2012,0.342664137,0.223124731,0.19745974,0.119757072
263013,3/8/2012,0.378169535,0.258265946,0.250226844,0.077942038
263013,3/24/2012,0.471596926,0.335194883,0.338841009,-0.020741555
263013,5/11/2012,0.541355667,0.391228283,0.398103371,-0.074911507
263013,6/28/2012,0.567651644,0.421982214,0.438207553,-0.104635993
263013,7/14/2012,0.536516355,0.394588166,0.409016948,-0.110118584
263013,7/30/2012,0.456767863,0.334686475,0.337779618,-0.031753786
263013,8/15/2012,0.361022046,0.260637941,0.247050173,0.085185674
263013,8/31/2012,0.378601807,0.273256269,0.264405136,0.10671918
263013,9/16/2012,0.457971667,0.331295717,0.334994143,0.057701395
263013,10/2/2012,0.595042279,0.43241865,0.448819565,-0.06991873
263013,10/18/2012,0.709222609,0.518628839,0.545984872,-0.186799145
263013,11/3/2012,0.780462385,0.570651246,0.607442997,-0.289811768
263013,12/5/2012,0.763359747,0.55533955,0.583309835,-0.279463996
263013,12/21/2012,0.69197248,0.497755753,0.50687202,-0.207265253
263013,1/6/2013,0.599916864,0.426295192,0.416254163,-0.102079047
