cuest_id_b,cuest_id,time,parcela,cultivo,age,gender,superf_parcela_has,Y,X,provparcela_cod,munparcela_cod,month_siembra,year_siembra,since_siembra,temporary_crop,month_harvest,year_harvest,VP_HA,treat_status_fu,patca
2647,H1043,1. Follow-up1,11,yuca,24,Male,18.863998,19.458711,-71.27651,santiago rodriguez,san ignacio de sabaneta,abril,2014,1995,1,noviembre,,530.9130859375,0. Pure Control,0
2654,H1057,1. Follow-up1,11,pasto,47,Male,6.036479,19.552859,-71.392402,santiago rodriguez,san ignacio de sabaneta,no recuerda,1995,1995,0,,,0,0. Pure Control,0
2655,H1113,1. Follow-up1,11,pasto,36,Male,5.0932794,19.461066,-71.28863699999999,santiago rodriguez,san ignacio de sabaneta,no recuerda,2002,2002,0,,,0,0. Pure Control,0
2686,H1047,1. Follow-up1,11,pasto,51,Male,6.2879992,19.461993,-71.332246,santiago rodriguez,san ignacio de sabaneta,no recuerda,2000,2000,0,,,0,0. Pure Control,0
2688,H1038,1. Follow-up1,12,pasto,60,Male,9.1175985,19.458414,-71.313767,santiago rodriguez,san ignacio de sabaneta,no recuerda,2009,2009,0,,,0,0. Pure Control,0
2688,H1038,1. Follow-up1,11,pasto,60,Male,6.036479,19.458362,-71.31385299999999,santiago rodriguez,san ignacio de sabaneta,no recuerda,2009,2009,0,,,0,0. Pure Control,0
2695,H1103,1. Follow-up1,11,pasto,43,Male,88.03199,19.438765,-71.416561,santiago rodriguez,san ignacio de sabaneta,no recuerda,2004,2004,0,,,2268.748046875,0. Pure Control,0
2702,H0971,1. Follow-up1,11,pasto,58,Female,1.5719998,19.5026,-71.465767,dajabón,partido,mayo,1982,9999,0,,,797.2554321289063,0. Pure Control,0
2702,H0971,1. Follow-up1,11,mani,58,Female,1.5719998,19.5026,-71.465767,dajabón,partido,marzo,2014,1990,1,junio,,797.2554321289063,0. Pure Control,0
2702,H0971,1. Follow-up1,12,pasto,58,Female,1.1318399,19.49272,-71.470428,dajabón,partido,junio,1990,1990,0,,,797.2554321289063,0. Pure Control,0
2702,H0971,1. Follow-up1,11,mani,58,Female,1.5719998,19.5026,-71.465767,dajabón,partido,diciembre,2014,1990,1,marzo,,797.2554321289063,0. Pure Control,0
2703,H0993,1. Follow-up1,11,pasto,74,Male,12.575998,19.53809,-71.517212,dajabón,partido,julio,2005,2005,0,,,0,0. Pure Control,0
2703,H0993,1. Follow-up1,11,pasto,74,Male,12.575998,19.53809,-71.517212,dajabón,partido,octubre,2010,2010,0,,,0,0. Pure Control,0
2705,H0981,1. Follow-up1,21,pasto,49,Male,4.9046392,19.50469,-71.545891,dajabón,partido,junio,2012,2012,0,,,0,0. Pure Control,0
2705,H0981,1. Follow-up1,21,pasto,49,Male,4.9046392,19.50469,-71.545891,dajabón,partido,mayo,2005,2005,0,,,0,0. Pure Control,0
2707,H0956,1. Follow-up1,12,pasto,66,Male,3.3955195,19.505619,-71.550606,dajabón,partido,marzo,1982,1982,0,,,0,0. Pure Control,0
2707,H0956,1. Follow-up1,11,pasto,66,Male,12.450238,19.50555,-71.550667,dajabón,partido,junio,2010,2000,0,,,0,0. Pure Control,0
2707,H0956,1. Follow-up1,11,pasto,66,Male,12.450238,19.50555,-71.550667,dajabón,partido,mayo,1993,1993,0,,,0,0. Pure Control,0
2708,H0972,1. Follow-up1,11,pasto,57,Male,2.5151997,19.53018,-71.45266700000001,dajabón,partido,junio,1987,1987,0,,,0,0. Pure Control,0
2708,H0972,1. Follow-up1,11,pasto,57,Male,2.5151997,19.53018,-71.45266700000001,dajabón,partido,mayo,2010,2010,0,,,0,0. Pure Control,0
2711,H0954,1. Follow-up1,12,pasto,59,Male,14.022238,19.530159,-71.54415899999999,dajabón,partido,no recuerda,1993,1970,0,,,538.2528686523438,0. Pure Control,0
2711,H0954,1. Follow-up1,11,pasto,59,Male,18.863998,19.53014,-71.54415899999999,dajabón,partido,diciembre,1970,1970,0,,,538.2528686523438,0. Pure Control,0
2711,H0954,1. Follow-up1,12,pasto,59,Male,14.022238,19.530159,-71.54415899999999,dajabón,partido,mayo,2013,1993,0,,,538.2528686523438,0. Pure Control,0
2712,H0957,1. Follow-up1,11,pasto,82,Male,22.007998,19.50001,-71.579376,dajabón,partido,no recuerda,1990,1990,0,,,615.8917846679688,0. Pure Control,0
2768,H0980,1. Follow-up1,12,pasto,43,Male,5.0303993,19.50922,-71.544968,dajabón,partido,no recuerda,2004,2003,0,,,0,0. Pure Control,0
2768,H0980,1. Follow-up1,11,pasto,43,Male,6.2879992,19.50901,-71.545036,dajabón,partido,no recuerda,2006,2003,0,,,0,0. Pure Control,0
2769,H0966,1. Follow-up1,11,pasto,43,Male,19.115517,19.5277,-71.504807,dajabón,partido,enero,2014,2010,0,,,1797.568969726563,0. Pure Control,0
2769,H0966,1. Follow-up1,11,yuca,43,Male,19.115517,19.5277,-71.504807,dajabón,partido,mayo,2014,2010,1,noviembre,,1797.568969726563,0. Pure Control,0
2769,H0966,1. Follow-up1,11,pasto,43,Male,19.115517,19.5277,-71.504807,dajabón,partido,junio,2009,2009,0,,,1797.568969726563,0. Pure Control,0
2771,H0961,1. Follow-up1,12,pasto,64,Male,9.4319992,19.46372,-71.541611,dajabón,partido,marzo,2008,1985,0,,,0,0. Pure Control,0
2771,H0961,1. Follow-up1,11,pasto,64,Male,18.863998,19.56122,-71.554489,dajabón,partido,junio,1985,1985,0,,,0,0. Pure Control,0
2771,H0961,1. Follow-up1,11,pasto,64,Male,18.863998,19.56122,-71.554489,dajabón,partido,mayo,2007,2007,0,,,0,0. Pure Control,0
2772,H0979,1. Follow-up1,11,pasto,54,Male,12.575998,19.5604,-71.53733099999999,dajabón,partido,enero,1985,1985,0,,,0,0. Pure Control,0
2772,H0979,1. Follow-up1,11,pasto,54,Male,12.575998,19.5604,-71.53733099999999,dajabón,partido,noviembre,2014,2004,0,,,0,0. Pure Control,0
2773,H0989,1. Follow-up1,11,pasto,35,Male,2.2636797,19.475939,-71.504288,santiago,janico,octubre,2013,2007,0,,,0,0. Pure Control,0
2774,H0962,1. Follow-up1,11,pasto,62,Male,2.0121598,19.47588,-71.504425,dajabón,dajabon,junio,2012,2008,0,,,0,0. Pure Control,0
2843,H1009,1. Follow-up1,11,pasto,45,Male,62.879993,19.333319,-71.72135900000001,dajabón,restauracion,marzo,2010,1975,0,,,659.3598022460938,0. Pure Control,0
2911,H1163,1. Follow-up1,11,pasto,52,Male,12.827518,19.786821,-71.622347,monte cristi,san fernando montecristi,no recuerda,1995,1995,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,12,pasto,55,Male,10.500958,19.439569,-71.476707,dajabón,partido,junio,2009,2005,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,13,pasto,55,Male,8.1743994,19.441469,-71.478928,dajabón,partido,octubre,2014,2002,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,14,pasto,55,Male,7.545599,19.450449,-71.479477,dajabón,partido,mayo,2005,2005,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,12,pasto,55,Male,10.500958,19.439569,-71.476707,dajabón,partido,octubre,2014,2002,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,13,pasto,55,Male,8.1743994,19.441469,-71.478928,dajabón,partido,mayo,2005,2005,0,,,0,0. Pure Control,0
2914,H0988,1. Follow-up1,11,pasto,55,Male,20.121597,19.438929,-71.496887,dajabón,partido,marzo,2014,2005,0,,,0,0. Pure Control,0
2919,H1124,1. Follow-up1,21,guineo,51,Male,1.8863997,19.656133,-71.027343,valverde,esperanza,noviembre,2009,2009,0,,,12228.126953125,0. Pure Control,0
2920,H1123,1. Follow-up1,21,guineo,54,Male,1.8863997,19.656112,-71.02733000000001,valverde,esperanza,octubre,2009,2009,0,,,11988.3603515625,0. Pure Control,0
3055,H0605,1. Follow-up1,11,ají,54,Male,.62879992,19.421964,-70.63533099999999,santiago,licey al medio,septiembre,2014,2014,1,enero,,3986.217041015625,3. Treated Beneficiaries,1
3055,H0605,1. Follow-up1,12,ají,54,Male,1.1947198,19.428365,-70.617025,santiago,licey al medio,mayo,2014,2013,1,agosto,,3986.217041015625,3. Treated Beneficiaries,1
3055,H0605,1. Follow-up1,11,habichuela roja,54,Male,.62879992,19.421964,-70.63533099999999,santiago,licey al medio,diciembre,2014,2014,1,febrero,,3986.217041015625,3. Treated Beneficiaries,1
3055,H0605,1. Follow-up1,13,ají,54,Male,.62879992,19.427655,-70.61919899999999,santiago,licey al medio,diciembre,2014,2014,1,marzo,,3986.217041015625,3. Treated Beneficiaries,1
3056,H0622,1. Follow-up1,11,melon,73,Male,2.8295996,19.544158,-70.773385,santiago,villa gonzalez,agosto,2014,1990,1,diciembre,,7193.01611328125,3. Treated Beneficiaries,1
3056,H0622,1. Follow-up1,11,tomate ensalada,73,Male,2.8295996,19.544158,-70.773385,santiago,villa gonzalez,septiembre,2014,1990,1,abril,,7193.01611328125,3. Treated Beneficiaries,1
3059,H0598,1. Follow-up1,21,tabaco,63,Male,10.060799,19.424403,-70.60901200000001,santiago,licey al medio,noviembre,2014,9999,1,noviembre,,1592.7392578125,3. Treated Beneficiaries,1
3059,H0598,1. Follow-up1,21,plátano,63,Male,10.060799,19.424403,-70.60901200000001,santiago,licey al medio,no recuerda,2007,2007,0,,,1592.7392578125,3. Treated Beneficiaries,1
3059,H0598,1. Follow-up1,21,yuca,63,Male,10.060799,19.424403,-70.60901200000001,santiago,licey al medio,julio,2014,2007,1,julio,,1592.7392578125,3. Treated Beneficiaries,1
3064,H0648,1. Follow-up1,11,pasto,64,Male,1.4462398,19.540077,-70.79137,santiago,santiago,no recuerda,2007,2007,0,,,0,1. Contaminated Control,0
3066,H0649,1. Follow-up1,11,cebolla,81,Male,4.4015994,19.511011,-70.69891699999999,santiago,villa gonzalez,abril,2014,2005,1,junio,,8960.4423828125,1. Contaminated Control,0
3069,H0651,1. Follow-up1,11,tabaco,80,Male,2.2007997,19.458625,-70.675365,santiago,villa gonzalez,octubre,2014,2014,1,enero,,3870.52783203125,2. Intended Beneficiaries,1
3069,H0651,1. Follow-up1,11,cebolla,80,Male,2.2007997,19.458625,-70.675365,santiago,villa gonzalez,abril,2014,2014,1,junio,,3870.52783203125,2. Intended Beneficiaries,1
3071,H0486,1. Follow-up1,21,pasto,45,Male,9.4948788,19.489452,-70.669652,santiago,santiago,no recuerda,2011,2011,0,,,674.3452758789063,0. Pure Control,0
3071,H0486,1. Follow-up1,21,chinola,45,Male,9.4948788,19.489452,-70.669652,santiago,santiago,no recuerda,2011,2011,0,,,674.3452758789063,0. Pure Control,0
3079,H0083,1. Follow-up1,11,pasto,45,Male,2.6409597,19.669685,-70.36463999999999,espaillat,veragua,no recuerda,1995,1995,0,,,0,2. Intended Beneficiaries,1
3088,H0153,1. Follow-up1,12,lechuga,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,septiembre,2014,2005,1,noviembre,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,rabano,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,septiembre,2014,2005,1,noviembre,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,espinaca,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,septiembre,2014,2005,1,noviembre,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,puerro,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,febrero,2014,2005,1,abril,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,lechuga,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,mayo,2014,2005,1,julio,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,11,ají,46,Male,1.2575998,19.394108,-70.55745899999999,espaillat,moca,febrero,2014,2014,1,junio,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,espinaca,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,mayo,2014,2005,1,julio,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,rabano,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,febrero,2014,2005,1,abril,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,puerro,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,mayo,2014,2005,1,julio,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,rabano,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,mayo,2014,2005,1,julio,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,lechuga,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,febrero,2014,2005,1,abril,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,espinaca,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,febrero,2014,2005,1,abril,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,11,vainitas,46,Male,1.2575998,19.394108,-70.55745899999999,espaillat,moca,enero,2014,2014,1,abril,,31769.154296875,0. Pure Control,0
3088,H0153,1. Follow-up1,12,puerro,46,Male,.50303996,19.401528,-70.55583300000001,espaillat,moca,septiembre,2014,2005,1,noviembre,,31769.154296875,0. Pure Control,0
3090,H0612,1. Follow-up1,11,guineo,51,Male,2.2007997,19.526313,-70.804149,santiago,villa gonzalez,agosto,2010,2010,0,,,8674.091796875,2. Intended Beneficiaries,1
3091,H0630,1. Follow-up1,11,pasto,67,Male,1.2575998,19.577316,-70.868375,santiago,villa bisono navarrete,junio,2003,2003,0,,,0,1. Contaminated Control,0
3093,H0620,1. Follow-up1,11,pasto,67,Male,.62879992,19.577367,-70.868313,santiago,villa bisono navarrete,junio,2003,2003,0,,,0,1. Contaminated Control,0
3101,H0281,1. Follow-up1,11,yuca,58,Male,1.8863997,19.856601,-71.054034,puerto plata,villa isabela,diciembre,2014,2012,1,,,0,1. Contaminated Control,0
3102,H0251,1. Follow-up1,11,plátano,45,Male,21.001917,19.870113,-71.069412,puerto plata,villa isabela,octubre,2014,2000,0,,,0,3. Treated Beneficiaries,1
3103,H0272,1. Follow-up1,11,yuca,42,Male,.88031989,19.848955,-71.034357,puerto plata,luperon,octubre,2014,1999,1,marzo,,2446.60400390625,3. Treated Beneficiaries,1
3104,H0307,1. Follow-up1,21,lechoza,26,Male,1.5719998,19.830977,-71.16703200000001,puerto plata,estero hondo,diciembre,2013,2013,1,,,0,3. Treated Beneficiaries,1
3105,H0308,1. Follow-up1,11,pasto,58,Male,7.7342391,19.841818,-71.060158,puerto plata,villa isabela,mayo,2009,2009,0,,,1315.294311523438,3. Treated Beneficiaries,1
3105,H0308,1. Follow-up1,11,maiz grano/mazorca,58,Male,7.7342391,19.841818,-71.060158,puerto plata,villa isabela,diciembre,2014,2014,1,abril,,1315.294311523438,3. Treated Beneficiaries,1
3106,H0255,1. Follow-up1,11,melon,55,Male,1.5719998,19.854653,-71.03615600000001,puerto plata,luperon,mayo,2014,2014,1,agosto,,1370.098266601563,2. Intended Beneficiaries,1
3115,H0157,1. Follow-up1,22,plátano,60,Male,3.1439996,19.400257,-70.548322,espaillat,moca,noviembre,2004,9999,0,,,3253.9833984375,0. Pure Control,0
3115,H0157,1. Follow-up1,11,plátano,60,Male,2.0750396,19.410179,-70.53961200000001,espaillat,moca,noviembre,2012,9999,0,,,3253.9833984375,0. Pure Control,0
3115,H0157,1. Follow-up1,21,tabaco,60,Male,.62879992,19.411885,-70.537537,espaillat,moca,septiembre,2014,9999,1,noviembre,,3253.9833984375,0. Pure Control,0
3121,H0160,1. Follow-up1,21,yuca,49,Male,1.8863997,19.44372,-70.522221,espaillat,moca,agosto,2014,9999,1,abril,,1940.972534179688,0. Pure Control,0
3122,H0150,1. Follow-up1,11,plátano,59,Male,.62879992,19.392992,-70.56028000000001,espaillat,moca,mayo,2013,2013,0,,,1150.882568359375,0. Pure Control,0
3125,H0309,1. Follow-up1,11,sandia,46,Male,1.1318399,19.845718,-71.057986,puerto plata,villa isabela,julio,2014,2011,1,octubre,,1971.507690429688,3. Treated Beneficiaries,1
3125,H0309,1. Follow-up1,11,maiz verde,46,Male,1.1318399,19.845718,-71.057986,puerto plata,villa isabela,febrero,2014,2013,1,junio,,1971.507690429688,3. Treated Beneficiaries,1
3126,H0264,1. Follow-up1,11,plátano,68,Male,3.1439996,19.815397,-70.994339,puerto plata,luperon,octubre,2014,2013,0,,,3784.896484375,3. Treated Beneficiaries,1
3126,H0264,1. Follow-up1,12,pasto,68,Male,.62879992,19.812097,-70.994175,puerto plata,luperon,no recuerda,2010,2010,0,,,3784.896484375,3. Treated Beneficiaries,1
3126,H0264,1. Follow-up1,11,yuca,68,Male,3.1439996,19.815397,-70.994339,puerto plata,luperon,noviembre,2014,1995,1,mayo,,3784.896484375,3. Treated Beneficiaries,1
3126,H0264,1. Follow-up1,11,batata,68,Male,3.1439996,19.815397,-70.994339,puerto plata,luperon,noviembre,2014,1998,1,marzo,,3784.896484375,3. Treated Beneficiaries,1
3127,H0269,1. Follow-up1,11,plátano,57,Male,.94319987,19.854517,-71.036073,puerto plata,luperon,junio,2014,2014,0,,,456.6994018554688,3. Treated Beneficiaries,1
3128,H0257,1. Follow-up1,11,batata,47,Male,1.8863997,19.855895,-71.054553,puerto plata,villa isabela,noviembre,2014,2010,1,abril,,411.0294799804688,1. Contaminated Control,0
3130,H0273,1. Follow-up1,11,tabaco,39,Male,.50303996,19.890525,-70.969421,puerto plata,luperon,diciembre,2013,2012,1,,,0,3. Treated Beneficiaries,1
3135,H0311,1. Follow-up1,11,plátano,59,Male,12.575998,19.848343,-71.058477,puerto plata,villa isabela,noviembre,2014,2014,0,,,0,2. Intended Beneficiaries,1
3139,H0314,1. Follow-up1,21,pasto,56,Male,5.9735994,19.842879,-71.09998299999999,puerto plata,villa isabela,diciembre,2000,2000,0,,,0,3. Treated Beneficiaries,1
3139,H0314,1. Follow-up1,12,pasto,56,Male,6.2879992,19.844476,-71.095462,puerto plata,villa isabela,no recuerda,2004,2004,0,,,0,3. Treated Beneficiaries,1
3139,H0314,1. Follow-up1,11,pasto,56,Male,1.8863997,19.845183,-71.09666199999999,puerto plata,villa isabela,abril,2011,2011,0,,,0,3. Treated Beneficiaries,1
3140,H0305,1. Follow-up1,11,,43,Male,.44015995,19.816608,-71.190628,puerto plata,estero hondo,,,,0,,,0,3. Treated Beneficiaries,1
3140,H0305,1. Follow-up1,13,pasto,43,Male,19.555677,19.603542,-71.402012,puerto plata,estero hondo,no recuerda,1993,1993,0,,,0,3. Treated Beneficiaries,1
3140,H0305,1. Follow-up1,14,pasto,43,Male,.88031989,19.84361,-71.20741,puerto plata,estero hondo,no recuerda,1993,1993,0,,,0,3. Treated Beneficiaries,1
3140,H0305,1. Follow-up1,12,,43,Male,.69167989,19.827747,-71.17570000000001,puerto plata,estero hondo,,,,0,,,0,3. Treated Beneficiaries,1
3141,H0312,1. Follow-up1,12,pasto,47,Male,9.4319992,19.823997,-71.07162599999999,puerto plata,villa isabela,no recuerda,1999,1999,0,,,0,1. Contaminated Control,0
3141,H0312,1. Follow-up1,11,pasto,47,Male,6.2879992,19.836315,-71.08594600000001,puerto plata,villa isabela,no recuerda,1998,1998,0,,,0,1. Contaminated Control,0
3153,H0134,1. Follow-up1,21,maiz grano/mazorca,36,Male,1.8863997,19.444792,-70.577854,espaillat,moca,enero,2014,2010,1,abril,,1428.137084960938,0. Pure Control,0
3153,H0134,1. Follow-up1,21,auyama,36,Male,1.8863997,19.444792,-70.577854,espaillat,moca,febrero,2014,2010,1,agosto,,1428.137084960938,0. Pure Control,0
3153,H0134,1. Follow-up1,21,melon indu,36,Male,1.8863997,19.444792,-70.577854,espaillat,moca,septiembre,2014,2010,1,diciembre,,1428.137084960938,0. Pure Control,0
3155,H0128,1. Follow-up1,21,brocoli,56,Male,1.6977597,19.441659,-70.568966,espaillat,moca,diciembre,2014,1990,1,13,,18748.42578125,0. Pure Control,0
3155,H0128,1. Follow-up1,21,rabano,56,Male,1.6977597,19.441659,-70.568966,espaillat,moca,diciembre,2014,1990,1,enero,,18748.42578125,0. Pure Control,0
3155,H0128,1. Follow-up1,21,coliflor,56,Male,1.6977597,19.441659,-70.568966,espaillat,moca,octubre,2014,1990,1,diciembre,,18748.42578125,0. Pure Control,0
3157,H0155,1. Follow-up1,21,vainitas chinas,44,Male,.62879992,19.398432,-70.57930899999999,espaillat,moca,marzo,2014,2013,1,julio,,6987.50146484375,0. Pure Control,0
3159,H0148,1. Follow-up1,11,plátano,41,Male,1.0060799,19.402562,-70.565725,espaillat,moca,febrero,2011,2011,0,,,1798.254028320313,0. Pure Control,0
3161,H0149,1. Follow-up1,21,tabaco,59,Male,.37727994,19.403155,-70.569496,espaillat,moca,diciembre,2014,2014,1,marzo,,1712.622924804688,0. Pure Control,0
3163,H0167,1. Follow-up1,11,plátano,52,Male,6.2879992,19.365777,-70.50559,espaillat,moca,febrero,2014,9999,0,,,899.1270141601563,0. Pure Control,0
3163,H0167,1. Follow-up1,12,,52,Male,1.6348798,19.405811,-70.564705,espaillat,moca,,,,0,,,899.1270141601563,0. Pure Control,0
3168,H0145,1. Follow-up1,12,,62,Male,1.6348798,19.406655,-70.57192000000001,santiago,licey al medio,,,,0,,,2968.546142578125,0. Pure Control,0
3168,H0145,1. Follow-up1,11,plátano,62,Male,3.1439996,19.390899,-70.57975,espaillat,moca,enero,2014,1984,0,,,2968.546142578125,0. Pure Control,0
3173,H0752,1. Follow-up1,11,,50,Male,3.4583995,19.302261,-70.851682,santiago,pedro garcia,,,,0,,,74.28243255615234,2. Intended Beneficiaries,1
3179,H0293,1. Follow-up1,21,plátano,86,Female,2.2007997,19.818452,-70.992009,puerto plata,luperon,diciembre,2014,2011,0,,,4221.25341796875,2. Intended Beneficiaries,1
3179,H0293,1. Follow-up1,11,pasto,86,Female,3.1439996,19.819866,-70.989842,puerto plata,luperon,no recuerda,1980,1980,0,,,4221.25341796875,2. Intended Beneficiaries,1
3179,H0293,1. Follow-up1,11,plátano,86,Female,3.1439996,19.819866,-70.989842,puerto plata,luperon,mayo,2014,2011,0,,,4221.25341796875,2. Intended Beneficiaries,1
3180,H0260,1. Follow-up1,11,cereza,61,Male,.94319987,19.823502,-71.012337,puerto plata,luperon,junio,2014,2014,0,,,1835.931762695313,2. Intended Beneficiaries,1
3180,H0260,1. Follow-up1,11,plátano,61,Male,.94319987,19.823502,-71.012337,puerto plata,luperon,febrero,2014,2014,0,,,1835.931762695313,2. Intended Beneficiaries,1
3182,H0286,1. Follow-up1,11,yuca,65,Male,.94319987,19.848177,-71.0347,puerto plata,luperon,mayo,2014,2008,1,marzo,,1918.137573242188,3. Treated Beneficiaries,1
3183,H0283,1. Follow-up1,14,pasto,58,Male,.81743991,19.855169,-71.054818,puerto plata,villa isabela,no recuerda,1999,1999,0,,,11929.3046875,3. Treated Beneficiaries,1
3183,H0283,1. Follow-up1,13,plátano,58,Male,1.4462398,19.848287,-71.043958,puerto plata,villa isabela,no recuerda,2013,2003,0,,,11929.3046875,3. Treated Beneficiaries,1
3183,H0283,1. Follow-up1,31,,58,Male,1.1318399,19.850727,-71.04418800000001,puerto plata,villa isabela,,,,0,,,11929.3046875,3. Treated Beneficiaries,1
3183,H0283,1. Follow-up1,12,plátano,58,Male,.94319987,19.844526,-71.04449099999999,puerto plata,villa isabela,no recuerda,2013,2003,0,,,11929.3046875,3. Treated Beneficiaries,1
3183,H0283,1. Follow-up1,11,plátano,58,Male,1.2575998,19.854802,-71.030102,puerto plata,luperon,no recuerda,2013,2013,0,,,11929.3046875,3. Treated Beneficiaries,1
3186,H0254,1. Follow-up1,11,yuca,38,Male,1.2575998,19.815224,-70.994214,puerto plata,luperon,febrero,2014,2013,1,noviembre,,4264.4306640625,3. Treated Beneficiaries,1
3186,H0254,1. Follow-up1,11,plátano,38,Male,1.2575998,19.815224,-70.994214,puerto plata,luperon,agosto,2013,2013,0,,,4264.4306640625,3. Treated Beneficiaries,1
3187,H0284,1. Follow-up1,11,cereza,66,Male,.94319987,19.8285,-71.013699,puerto plata,luperon,enero,2004,2004,0,,,12330.8837890625,3. Treated Beneficiaries,1
3188,H0261,1. Follow-up1,11,plátano,57,Male,2.8295996,19.8386,-71.024368,puerto plata,luperon,noviembre,2014,2014,0,,,5175.9267578125,3. Treated Beneficiaries,1
3188,H0261,1. Follow-up1,12,plátano,57,Male,.81743991,19.837363,-71.012287,puerto plata,luperon,febrero,2014,2014,0,,,5175.9267578125,3. Treated Beneficiaries,1
3188,H0261,1. Follow-up1,11,cereza,57,Male,2.8295996,19.8386,-71.024368,puerto plata,luperon,no recuerda,2009,2009,0,,,5175.9267578125,3. Treated Beneficiaries,1
3188,H0261,1. Follow-up1,13,batata,57,Male,1.5719998,19.828547,-71.013614,puerto plata,luperon,no recuerda,2014,2014,1,mayo,,5175.9267578125,3. Treated Beneficiaries,1
3189,H0259,1. Follow-up1,11,plátano,44,Male,2.9553597,19.834648,-71.00523800000001,puerto plata,luperon,mayo,2009,1996,0,,,2251.916748046875,3. Treated Beneficiaries,1
3212,H0606,1. Follow-up1,21,tindora,63,Male,1.5719998,19.435397,-70.616793,santiago,licey al medio,octubre,2010,2010,0,,,7124.5107421875,2. Intended Beneficiaries,1
3213,H0593,1. Follow-up1,21,tindora,53,Female,1.8863997,19.435403,-70.61610899999999,santiago,licey al medio,junio,2013,2013,0,,,9453.677734375,3. Treated Beneficiaries,1
3214,H0503,1. Follow-up1,11,tabaco,92,Male,7.0425591,19.482258,-70.84116,santiago,santiago,noviembre,2014,1993,1,marzo,,4832.7099609375,0. Pure Control,0
3214,H0503,1. Follow-up1,11,pasto,92,Male,7.0425591,19.482258,-70.84116,santiago,santiago,no recuerda,2005,2005,0,,,4832.7099609375,0. Pure Control,0
3214,H0503,1. Follow-up1,12,berenjena,92,Male,1.8863997,19.3231,-71.23315599999999,santiago,santiago,septiembre,2014,2014,1,diciembre,,4832.7099609375,0. Pure Control,0
3214,H0503,1. Follow-up1,13,tabaco,92,Male,1.2575998,19.32213,-71.243369,santiago,santiago,diciembre,2014,2014,1,abril,,4832.7099609375,0. Pure Control,0
3214,H0503,1. Follow-up1,13,pasto,92,Male,1.2575998,19.32213,-71.243369,santiago,santiago,no recuerda,1950,1950,0,,,4832.7099609375,0. Pure Control,0
3216,H0632,1. Follow-up1,11,guineo,36,Male,3.7727995,19.380452,-70.656353,santiago,villa gonzalez,no recuerda,2009,2009,0,,,1972.941528320313,2. Intended Beneficiaries,1
3222,H0619,1. Follow-up1,11,yuca,49,Male,6.2879992,19.534753,-70.79369199999999,santiago,villa bisono navarrete,mayo,2014,1999,1,diciembre,,8487.7587890625,2. Intended Beneficiaries,1
3222,H0619,1. Follow-up1,11,pasto,49,Male,6.2879992,19.534753,-70.79369199999999,santiago,villa bisono navarrete,no recuerda,1996,1996,0,,,8487.7587890625,2. Intended Beneficiaries,1
3222,H0619,1. Follow-up1,11,tabaco,49,Male,6.2879992,19.534753,-70.79369199999999,santiago,villa bisono navarrete,octubre,2014,1999,1,mayo,,8487.7587890625,2. Intended Beneficiaries,1
3228,H0137,1. Follow-up1,21,batata,42,Male,5.5334392,19.416498,-70.479935,espaillat,juan lopez,agosto,2014,9999,1,diciembre,,4276.06640625,0. Pure Control,0
3228,H0137,1. Follow-up1,21,habichuela roja,42,Male,5.5334392,19.416498,-70.479935,espaillat,juan lopez,noviembre,2014,9999,1,marzo,,4276.06640625,0. Pure Control,0
3245,H0159,1. Follow-up1,21,plátano,52,Male,.62879992,19.430553,-70.50953800000001,espaillat,moca,abril,2013,9999,0,,,2466.177001953125,0. Pure Control,0
